Time,hotWaterPump,mashStirrer,controllerInfo,mashVolume,boilerValve,cooler,dispenser3,aerator,waterCirculationPump,boilerVolume,wortPump,dispenser4,plateValve,mashTemp,envTemp,boiler,delayTimer,waterHeater,dispenser1,dispenser2,hwtVolume
08:27:19.667259,0,0,0,6.33971778552,0,212,1,0,0,12.0181879997,0,1,0,60.0,212,212,0.616666666667,33.3,1,1,11.9818849564
08:27:24.672546,0,0,0,6.33971778552,0,212,1,0,0,12.0181879997,0,1,0,60.0,212,212,0.7,33.3,1,1,11.9818849564
08:27:29.677867,0,0,0,6.33971778552,0,212,1,0,0,12.0181879997,0,1,0,60.0,212,212,0.783333333333,33.3,1,1,11.9818849564
08:27:34.683147,0,0,0,6.33971778552,0,212,1,0,0,12.0181879997,0,1,0,60.0,212,212,0.866666666667,33.3,1,1,11.9818849564
08:27:39.702281,0,0,0,6.33971778552,0,212,1,0,0,12.0181879997,0,1,0,60.0,212,212,0.95,33.3,1,1,11.9818849564
08:27:44.707575,0,0,0,6.33954071999,0,212,1,0,0,12.0183650653,0.333368062973,1,0,60.0,212,212,0,33.3,1,1,11.9818849564
08:27:49.712852,0,0,0,4.67185211182,0,212,1,0,0,13.3528107007,0,1,0,60.0,212,212,0.0166666666667,33.3,1,1,11.9818849564
08:27:54.718133,0,0,0,4.67185211182,0,212,1,0,0,13.3528107007,0,1,0,60.0,212,212,0.1,33.3,1,1,11.9818849564
08:27:59.723419,0,0,0,4.67185211182,0,212,1,0,0,13.3528107007,0,1,0,60.0,212,212,0.183333333333,33.3,1,1,11.9818849564
08:28:04.728707,0,0,0,4.67185211182,0,212,1,0,0,13.3528107007,0,1,0,60.0,212,212,0.266666666667,33.3,1,1,11.9818849564
08:28:09.733979,0,0,0,4.67185211182,0,212,1,0,0,13.3528107007,0,1,0,60.0,212,212,0.35,33.3,1,1,11.9818849564
08:28:14.737846,0,0,0,4.67185211182,0,212,1,0,0,13.3528107007,0,1,0,60.0,212,212,0.433333333333,33.3,1,1,11.9818849564
08:28:19.743148,0,0,0,4.67185211182,0,212,1,0,0,13.3528107007,0,1,0,60.0,212,212,0.516666666667,33.3,1,1,11.9818849564
08:28:24.748410,0,0,0,4.67185211182,0,212,1,0,0,13.3528107007,0,1,0,60.0,212,212,0.6,33.3,1,1,11.9818849564
08:28:29.753697,0,0,0,4.67185211182,0,212,1,0,0,13.3528107007,0,1,0,60.0,212,212,0.683333333333,33.3,1,1,11.9818849564
08:28:34.758972,0,0,0,4.67185211182,0,212,1,0,0,13.3528107007,0,1,0,60.0,212,212,0.766666666667,33.3,1,1,11.9818849564
08:28:39.760654,0,0,0,4.67185211182,0,212,1,0,0,13.3528107007,0,1,0,60.0,212,212,0.85,33.3,1,1,11.9818849564
08:28:44.764655,0,0,0,4.67185211182,0,212,1,0,0,13.3528107007,0,1,0,60.0,212,212,0.933333333333,33.3,1,1,11.9818849564
08:28:49.769933,0,0,0,0,0,212,1,0,0,0,0,1,0,60.0,0,212,0.0,33.3,1,1,0
08:28:54.775191,0,0,0,4.67185211182,0,212,1,0,0,13.3528107007,0,1,0,60.0,212,212,0.0833333333333,33.3,1,1,11.9818849564
08:28:59.776648,0,0,0,4.67185211182,0,212,1,0,0,13.3528107007,0,1,0,60.0,212,212,0.166666666667,33.3,1,1,11.9818849564
08:29:04.781919,0,0,0,4.67185211182,0,212,1,0,0,13.3528107007,0,1,0,60.0,212,212,0.25,33.3,1,1,11.9818849564
08:29:09.785949,0,0,0,4.67185211182,0,212,1,0,0,13.3528107007,0,1,0,60.0,212,212,0.333333333333,33.3,1,1,11.9818849564
08:29:14.788659,0,0,0,4.67185211182,0,212,1,0,0,13.3528107007,0,1,0,60.0,212,212,0.416666666667,33.3,1,1,11.9818849564
08:29:19.793964,0,0,0,4.67185211182,0,212,1,0,0,13.3528107007,0,1,0,60.0,212,212,0.5,33.3,1,1,11.9818849564
08:29:24.799246,0,0,0,4.67185211182,0,212,1,0,0,13.3528107007,0,1,0,60.0,212,212,0.583333333333,33.3,1,1,11.9818849564
08:29:29.804529,0,0,0,4.67185211182,0,212,1,0,0,13.3528107007,0,1,0,60.0,212,212,0.666666666667,33.3,1,1,11.9818849564
08:29:34.809823,0,0,0,4.67185211182,0,212,1,0,0,13.3528107007,0,1,0,60.0,212,212,0.75,33.3,1,1,11.9818849564
08:29:39.810857,0,0,0,4.67185211182,0,212,1,0,0,13.3528107007,0,1,0,60.0,212,212,0.833333333333,33.3,1,1,11.9818849564
08:29:44.812639,0,0,0,4.67185211182,0,212,1,0,0,13.3528107007,0,1,0,60.0,212,212,0.916666666667,33.3,1,1,11.9818849564
08:29:49.817921,0,0,0,4.67185211182,0,212,1,0,0,13.3528107007,0,1,0,60.0,212,212,1.0,33.3,1,1,11.9818849564
08:29:54.823193,0,0,0,4.67185211182,0,212,1,0,0,13.3528107007,0,1,0,60.0,212,212,1.08333333333,33.3,1,1,11.9818849564
08:29:59.828453,0,0,0,4.67185211182,0,212,1,0,0,13.3528107007,0,1,0,60.0,212,212,1.16666666667,33.3,1,1,11.9818849564
08:30:04.833739,0,0,0,4.67185211182,0,212,1,0,0,13.3528107007,0,1,0,60.0,212,212,1.25,33.3,1,1,11.9818849564
08:30:09.839004,0,0,0,4.67185211182,0,212,1,0,0,13.3528107007,0,1,0,60.0,212,212,1.33333333333,33.3,1,1,11.9818849564
08:30:14.844330,0,0,0,4.67185211182,0,212,1,0,0,13.3528107007,0,1,0,60.0,212,212,1.41666666667,33.3,1,1,11.9818849564
08:30:19.848645,0,0,0,4.67185211182,0,212,1,0,0,13.3528107007,0,1,0,60.0,212,212,1.5,33.3,1,1,11.9818849564
08:30:24.853905,0,0,0,4.67185211182,0,212,1,0,0,13.3528107007,0,1,0,60.0,212,212,1.58333333333,33.3,1,1,11.9818849564
08:30:29.859176,0,0,0,4.67185211182,0,212,1,0,0,13.3528107007,0,1,0,60.0,212,212,1.66666666667,33.3,1,1,11.9818849564
08:30:34.864454,0,0,0,4.67185211182,0,212,1,0,0,13.3528107007,0,1,0,60.0,212,212,1.75,33.3,1,1,11.9818849564
08:30:39.868653,0,0,0,4.67185211182,0,212,1,0,0,13.3528107007,0,1,0,60.0,212,212,1.83333333333,33.3,1,1,11.9818849564
08:30:44.872652,0,0,0,4.67185211182,0,212,1,0,0,13.3528107007,0,1,0,60.0,212,212,1.91666666667,33.3,1,1,11.9818849564
08:30:49.877953,0,0,0,4.67185211182,0,212,1,0,0,13.3528107007,0,1,0,60.0,212,212,2.0,33.3,1,1,11.9818849564
08:30:54.883215,0,0,0,4.67185211182,0,212,1,0,0,13.3528107007,0,1,0,60.0,212,212,2.08333333333,33.3,1,1,11.9818849564
08:30:59.884647,0,0,0,4.67185211182,0,212,1,0,0,13.3528107007,0,1,0,60.0,212,212,2.16666666667,33.3,1,1,11.9818849564
08:31:04.888642,0,0,0,4.67185211182,0,212,1,0,0,13.3528107007,0,1,0,60.0,212,212,2.25,33.3,1,1,11.9818849564
08:31:09.892660,0,0,0,4.67185211182,0,212,1,0,0,13.3528107007,0,1,0,60.0,212,212,2.33333333333,33.3,1,1,11.9818849564
08:31:14.897965,0,0,0,4.67185211182,0,212,1,0,0,13.3528107007,0,1,0,60.0,212,212,2.41666666667,33.3,1,1,11.9818849564
08:31:19.900644,0,0,0,4.67185211182,0,212,1,0,0,13.3528107007,0,1,0,60.0,212,212,2.5,33.3,1,1,11.9818849564
08:31:24.905914,0,0,0,4.67185211182,0,212,1,0,0,13.3528107007,0,1,0,60.0,212,212,2.58333333333,33.3,1,1,11.9818849564
08:31:29.911198,0,0,0,4.67185211182,0,212,1,0,0,13.3528107007,0,1,0,60.0,212,212,2.66666666667,33.3,1,1,11.9818849564
08:31:34.916472,0,0,0,4.67185211182,0,212,1,0,0,13.3528107007,0,1,0,60.0,212,212,2.75,33.3,1,1,11.9818849564
08:31:39.920638,0,0,0,4.67185211182,0,212,1,0,0,13.3528107007,0,1,0,60.0,212,212,2.83333333333,33.3,1,1,11.9818849564
08:31:44.925925,0,0,0,4.67185211182,0,212,1,0,0,13.3528107007,0,1,0,60.0,212,212,2.91666666667,33.3,1,1,11.9818849564
08:31:49.931239,0,0,0,4.67185211182,0,212,1,0,0,13.3528107007,0,1,0,60.0,212,212,3.0,33.3,1,1,11.9818849564
08:31:54.936482,0,0,0,4.67185211182,0,212,1,0,0,13.3528107007,0,1,0,60.0,212,212,3.08333333333,33.3,1,1,11.9818849564
08:31:59.941777,0,0,0,4.67185211182,0,212,1,0,0,13.3528107007,0,1,0,60.0,212,212,3.16666666667,33.3,1,1,11.9818849564
08:32:04.947048,0,0,0,4.67185211182,0,212,1,0,0,13.3528107007,0,1,0,60.0,212,212,3.25,33.3,1,1,11.9818849564
08:32:09.948657,0,0,0,4.67185211182,0,212,1,0,0,13.3528107007,0,1,0,60.0,212,212,3.33333333333,33.3,1,1,11.9818849564
08:32:14.953941,0,0,0,4.67185211182,0,212,1,0,0,13.3528107007,0,1,0,60.0,212,212,3.41666666667,33.3,1,1,11.9818849564
08:32:19.959227,0,0,0,4.67185211182,0,212,1,0,0,13.3528107007,0,1,0,60.0,212,212,3.5,33.3,1,1,11.9818849564
08:32:24.964490,0,0,0,4.67185211182,0,212,1,0,0,13.3528107007,0,1,0,60.0,212,212,3.58333333333,33.3,1,1,11.9818849564
08:32:29.968649,0,0,0,4.67185211182,0,212,1,0,0,13.3528107007,0,1,0,60.0,212,212,3.66666666667,33.3,1,1,11.9818849564
08:32:34.973860,0,0,0,4.67185211182,0,212,1,0,0,13.3528107007,0,1,0,60.0,212,212,3.75,33.3,1,1,11.9818849564
