Time,hotWaterPump,mashStirrer,controllerInfo,dispenser2,boilerValve,cooler,dispenser3,aerator,waterCirculationPump,boilerVolume,wortPump,dispenser4,plateValve,dispenser1,envTemp,boiler,delayTimer,waterHeater
11:49:43.496342,0,0,0,1,0,65.525,1,0,0,0,0,1,0,1,69.0125,65.525,0,164.4125
11:49:49.766851,0,0,0,1,0,65.525,1,0,0,0,0,1,0,1,69.0125,65.525,0,164.4125
11:49:56.543477,0,0,0,1,0,65.525,1,0,0,0,0,1,0,1,69.0125,65.525,0,164.525
11:50:02.814099,0,0,0,1,0,65.525,1,0,0,0,0,1,0,1,69.0125,65.525,0,164.6375
11:50:09.086224,0,0,0,1,0,65.525,1,0,0,0,0,1,0,1,69.0125,65.525,0,164.75
11:50:15.664124,0,0,0,1,0,65.525,1,0,0,0,0,1,0,1,69.0125,65.525,0,164.8625
11:50:22.942236,0,0,0,1,0,65.525,1,0,0,0,0,1,0,1,69.0125,65.6375,0,164.975
11:50:28.404616,0,0,0,1,0,65.6375,1,0,0,0,0,1,0,1,69.0125,65.6375,0,165.0875
11:50:34.982039,0,0,0,1,0,65.6375,1,0,0,0,0,1,0,1,69.0125,65.6375,0,165.2
11:50:40.446363,0,0,0,1,0,65.6375,1,0,0,0,0,1,0,1,69.0125,65.6375,0,165.2
11:50:47.216614,0,0,0,1,0,65.6375,1,0,0,0,0,1,0,1,69.0125,65.6375,0,165.3125
11:50:54.292137,0,0,0,1,0,65.6375,1,0,0,0,0,1,0,1,69.0125,65.6375,0,165.3125
11:50:59.757515,0,0,0,1,0,65.6375,1,0,0,0,0,1,0,1,69.0125,65.6375,0,165.5375
11:51:06.836942,0,0,0,1,0,65.6375,1,0,0,0,0,1,0,1,69.0125,65.6375,0,165.5375
11:51:12.606785,0,0,0,1,0,65.6375,1,0,0,0,0,1,0,1,69.0125,65.6375,0,165.65
11:51:19.073090,0,0,0,1,0,65.6375,1,0,0,0,0,1,0,1,69.0125,65.6375,0,165.7625
11:51:26.151417,0,0,0,1,0,65.75,1,0,0,0,0,1,0,1,69.0125,65.75,0,165.875
11:51:31.614249,0,0,0,1,0,65.75,1,0,0,0,0,1,0,1,69.0125,65.75,0,165.875
11:51:38.192512,0,0,0,1,0,65.75,1,0,0,0,0,1,0,1,69.0125,65.75,0,165.9875
11:51:44.463034,0,0,0,1,0,65.75,1,0,0,0,0,1,0,1,69.0125,65.75,0,166.1
11:51:52.044740,0,0,0,1,0,65.75,1,0,0,0,0,1,0,1,69.0125,65.75,0,166.1
11:51:57.504132,0,0,0,1,0,65.75,1,0,0,0,0,1,0,1,69.0125,65.75,0,166.2125
11:52:02.964005,0,0,0,1,0,65.75,1,0,0,0,0,1,0,1,69.0125,65.75,0,166.325
11:52:10.039287,0,0,0,1,0,65.75,1,0,0,0,0,1,0,1,69.0125,65.75,0,166.4375
11:52:16.814388,0,0,0,1,0,65.75,1,0,0,0,0,1,0,1,69.0125,65.75,0,166.4375
11:52:23.085036,0,0,0,1,0,65.75,1,0,0,0,0,1,0,1,69.0125,65.75,0,166.4375
11:52:28.548811,0,0,0,1,0,65.8625,1,0,0,0,0,1,0,1,69.0125,65.8625,0,166.55
11:52:35.934528,0,0,0,1,0,65.8625,1,0,0,0,0,1,0,1,69.0125,65.8625,0,166.6625
11:52:41.893642,0,0,0,1,0,65.8625,1,0,0,0,0,1,0,1,69.0125,65.8625,0,166.775
11:52:47.855155,0,0,0,1,0,65.8625,1,0,0,0,0,1,0,1,69.0125,65.8625,0,166.8875
11:52:54.126132,0,0,0,1,0,65.8625,1,0,0,0,0,1,0,1,69.0125,65.8625,0,167.0
11:53:00.696046,0,0,0,1,0,65.8625,1,0,0,0,0,1,0,1,69.0125,65.8625,0,167.1125
11:53:06.158732,0,0,0,1,0,65.8625,1,0,0,0,0,1,0,1,69.0125,65.8625,0,167.225
11:53:13.430183,0,0,0,1,0,65.8625,1,0,0,0,0,1,0,1,69.125,65.8625,0,167.3375
11:53:20.009844,0,0,0,1,0,65.8625,1,0,0,0,0,1,0,1,69.0125,65.8625,0,167.45
11:53:26.281397,0,0,0,1,0,65.8625,1,0,0,0,0,1,0,1,69.125,65.8625,0,167.45
11:53:32.550658,0,0,0,1,0,65.8625,1,0,0,0,0,1,0,1,69.125,65.8625,0,167.45
11:53:39.322696,0,0,0,1,0,65.8625,1,0,0,0,0,1,0,1,69.125,65.8625,0,167.5625
11:53:44.784767,0,0,0,1,0,65.8625,1,0,0,0,0,1,0,1,69.125,65.8625,0,167.7875
11:53:51.054400,0,0,0,1,0,65.8625,1,0,0,0,0,1,0,1,69.0125,65.8625,0,167.7875
11:53:57.631733,0,0,0,1,0,65.975,1,0,0,0,0,1,0,1,69.125,65.975,0,167.7875
11:54:04.399335,0,0,0,1,0,65.975,1,0,0,0,0,1,0,1,69.125,65.975,0,167.9
11:54:11.171301,0,0,0,1,0,65.975,1,0,0,0,0,1,0,1,69.125,65.975,0,168.0125
11:54:17.753187,0,0,0,1,0,65.975,1,0,0,0,0,1,0,1,69.125,65.975,0,168.0125
11:54:23.211337,0,0,0,1,0,65.975,1,0,0,0,0,1,0,1,69.125,65.975,0,168.125
11:54:28.673276,0,0,0,1,0,65.975,1,0,0,0,0,1,0,1,69.125,65.975,0,168.2375
11:54:36.255756,0,0,0,1,0,65.975,1,0,0,0,0,1,0,1,69.125,65.975,0,168.35
11:54:42.526286,0,0,0,1,0,65.975,1,0,0,0,0,1,0,1,69.125,65.975,0,168.4625
11:54:47.989153,0,0,0,1,0,65.975,1,0,0,0,0,1,0,1,69.125,65.975,0,168.575
11:54:54.264294,0,0,0,1,0,65.975,1,0,0,0,0,1,0,1,69.125,65.975,0,168.575
11:55:01.341651,0,0,0,1,0,65.975,1,0,0,0,0,1,0,1,69.125,65.975,0,168.575
11:55:07.305027,0,0,0,1,0,65.975,1,0,0,0,0,1,0,1,69.125,65.975,0,168.6875
11:55:14.381296,0,0,0,1,0,65.975,1,0,0,0,0,1,0,1,69.125,65.975,0,168.8
11:55:19.841390,0,0,0,1,0,65.975,1,0,0,0,0,1,0,1,69.125,65.975,0,168.9125
11:55:27.234297,0,0,0,1,0,65.975,1,0,0,0,0,1,0,1,69.125,65.975,0,169.025
11:55:32.889188,0,0,0,1,0,65.975,1,0,0,0,0,1,0,1,69.125,65.975,0,169.1375
11:55:39.464775,0,0,0,1,0,65.975,1,0,0,0,0,1,0,1,69.125,66.0875,0,169.1375
11:55:45.734122,0,0,0,1,0,65.975,1,0,0,0,0,1,0,1,69.125,66.0875,0,169.25
11:55:51.193041,0,0,0,1,0,66.0875,1,0,0,0,0,1,0,1,69.125,66.0875,0,169.3625
11:55:58.773172,0,0,0,1,0,66.0875,1,0,0,0,0,1,0,1,69.125,66.0875,0,169.3625
11:56:05.043694,0,0,0,1,0,66.0875,1,0,0,0,0,1,0,1,69.125,66.0875,0,169.475
11:56:10.504493,0,0,0,1,0,66.0875,1,0,0,0,0,1,0,1,69.125,66.0875,0,169.7
11:56:16.774363,0,0,0,1,0,66.0875,1,0,0,0,0,1,0,1,69.125,66.0875,0,169.8125
11:56:23.350788,0,0,0,1,0,66.0875,1,0,0,0,0,1,0,1,69.125,66.0875,0,169.8125
11:56:30.625201,0,0,0,1,0,66.0875,1,0,0,0,0,1,0,1,69.125,66.0875,0,169.925
11:56:37.205354,0,0,0,1,0,66.0875,1,0,0,0,0,1,0,1,69.125,66.0875,0,170.0375
11:56:42.665481,0,0,0,1,0,66.0875,1,0,0,0,0,1,0,1,69.125,66.0875,0,170.0375
11:56:48.936318,0,0,0,1,0,66.0875,1,0,0,0,0,1,0,1,69.125,66.0875,0,170.15
11:56:54.899554,0,0,0,1,0,66.0875,1,0,0,0,0,1,0,1,69.125,66.0875,0,170.15
11:57:01.980308,0,0,0,1,0,66.0875,1,0,0,0,0,1,0,1,69.125,66.0875,0,170.2625
11:57:07.444126,0,0,0,1,0,66.0875,1,0,0,0,0,1,0,1,69.125,66.0875,0,170.2625
11:57:14.520589,0,0,0,1,0,66.0875,1,0,0,0,0,1,0,1,69.125,66.0875,0,170.375
11:57:19.984312,0,0,0,1,0,66.0875,1,0,0,0,0,1,0,1,69.2375,66.0875,0,170.4875
11:57:26.756887,0,0,0,1,0,66.0875,1,0,0,0,0,1,0,1,69.125,66.0875,0,170.4875
11:57:33.029848,0,0,0,1,0,66.0875,1,0,0,0,0,1,0,1,69.125,66.0875,0,170.7125
11:57:40.108703,0,0,0,1,0,66.0875,1,0,0,0,0,1,0,1,69.125,66.0875,0,170.825
11:57:45.877069,0,0,0,1,0,66.0875,1,0,0,0,0,1,0,1,69.125,66.0875,0,170.825
11:57:52.648192,0,0,0,1,0,66.0875,1,0,0,0,0,1,0,1,69.125,66.0875,0,170.9375
11:57:58.613700,0,0,0,1,0,66.0875,1,0,0,0,0,1,0,1,69.125,66.0875,0,171.05
11:58:05.194243,0,0,0,1,0,66.0875,1,0,0,0,0,1,0,1,69.125,66.0875,0,171.1625
11:58:11.464729,0,0,0,1,0,66.0875,1,0,0,0,0,1,0,1,69.2375,66.0875,0,171.275
11:58:16.926653,0,0,0,1,0,66.0875,1,0,0,0,0,1,0,1,69.2375,66.0875,0,171.3875
11:58:24.197575,0,0,0,1,0,66.0875,1,0,0,0,0,1,0,1,69.2375,66.0875,0,171.3875
11:58:30.772994,0,0,0,1,0,66.0875,1,0,0,0,0,1,0,1,69.2375,66.0875,0,171.5
11:58:36.237930,0,0,0,1,0,66.0875,1,0,0,0,0,1,0,1,69.2375,66.0875,0,171.6125
11:58:43.316712,0,0,0,1,0,66.2,1,0,0,0,0,1,0,1,69.2375,66.2,0,171.6125
11:58:49.588359,0,0,0,1,0,66.2,1,0,0,0,0,1,0,1,69.2375,66.2,0,171.8375
11:58:55.552079,0,0,0,1,0,66.0875,1,0,0,0,0,1,0,1,69.2375,66.0875,0,171.8375
11:59:01.819813,0,0,0,1,0,66.0875,1,0,0,0,0,1,0,1,69.2375,66.0875,0,171.95
11:59:08.090433,0,0,0,1,0,66.0875,1,0,0,0,0,1,0,1,69.2375,66.2,0,172.0625
11:59:14.664493,0,0,0,1,0,66.0875,1,0,0,0,0,1,0,1,69.2375,66.2,0,172.0625
11:59:21.939864,0,0,0,1,0,66.2,1,0,0,0,0,1,0,1,69.2375,66.2,0,172.175
11:59:27.401233,0,0,0,1,0,66.2,1,0,0,0,0,1,0,1,69.2375,66.2,0,172.2875
11:59:33.982347,0,0,0,1,0,66.2,1,0,0,0,0,1,0,1,69.2375,66.2,0,172.5125
11:59:40.254154,0,0,0,1,0,66.2,1,0,0,0,0,1,0,1,69.2375,66.2,0,172.5125
11:59:45.715730,0,0,0,1,0,66.2,1,0,0,0,0,1,0,1,69.2375,66.2,0,172.5125
11:59:52.485889,0,0,0,1,0,66.2,1,0,0,0,0,1,0,1,69.2375,66.0875,0,172.625
11:59:58.756211,0,0,0,1,0,66.2,1,0,0,0,0,1,0,1,69.2375,66.2,0,172.7375
12:00:05.026100,0,0,0,1,0,66.2,1,0,0,0,0,1,0,1,69.2375,66.2,0,172.85
12:00:11.295591,0,0,0,1,0,66.2,1,0,0,0,0,1,0,1,69.2375,66.2,0,172.85
12:00:18.878352,0,0,0,1,0,66.2,1,0,0,0,0,1,0,1,69.2375,66.2,0,173.075
12:00:25.150511,0,0,0,1,0,66.2,1,0,0,0,0,1,0,1,69.2375,66.2,0,173.1875
12:00:33.374490,0,0,0,1,0,66.2,1,0,0,0,0,1,0,1,69.2375,66.2,0.15,173.3
12:00:38.836719,0,0,0,1,0,66.2,1,0,0,0,0,1,0,1,69.2375,66.2,0.25,173.4125
12:00:44.301111,0,0,0,1,0,66.2,1,0,0,0,0,1,0,1,69.2375,66.2,0.333333333333,173.525
12:00:53.797115,0.0,0,0,1,0,66.2,1,0,0,0,0,1,0,1,69.2375,66.2,0,173.6375
12:01:00.201384,0.287690486258,0,0,1,0,66.2,1,0,0,0,0,1,0,1,69.2375,66.2,0,173.6375
12:01:06.602014,0.383587315011,0,0,1,0,66.2,1,0,0,0,0,1,0,1,71.2625,66.2,0,173.75
12:01:14.290610,0.671277801268,0,0,1,0,66.2,1,0,0,0,0,1,0,1,74.4125,66.2,0,173.75
12:01:19.413956,0.767174630021,0,0,1,0,66.2,1,0,0,0,0,1,0,1,78.4625,66.2,0,173.75
12:01:28.122619,1.15076194503,0,0,1,0,66.2,1,0,0,0,0,1,0,1,84.65,66.2,0,173.8625
12:01:33.238229,1.24665877378,0,0,1,0,66.2,1,0,0,0,0,1,0,1,88.25,66.2,0,173.8625
12:01:40.930205,1.53434926004,0,0,1,0,66.2,1,0,0,0,0,1,0,1,93.0875,66.2,0,173.8625
12:01:47.333242,1.72614291755,0,0,1,0,66.2,1,0,0,0,0,1,0,1,95.9,66.2,0,173.975
12:01:52.454019,1.8220397463,0,0,1,0,66.2,1,0,0,0,0,1,0,1,98.2625,66.2,0,173.975
12:02:00.142630,2.10973023256,0,0,1,0,66.2,1,0,0,0,0,1,0,1,101.75,66.3125,0,173.975
12:02:05.262920,2.20562706131,0,0,1,0,66.3125,1,0,0,0,0,1,0,1,104.225,66.3125,0,173.975
12:02:11.670411,2.39742071882,0,0,1,0,66.2,1,0,0,0,0,1,0,1,106.475,66.3125,0,173.975
12:02:20.379292,2.68511120507,0,0,1,0,66.3125,1,0,0,0,0,1,0,1,109.2875,66.3125,0,174.0875
12:02:27.807139,2.97280169133,0,0,1,0,66.3125,1,0,0,0,0,1,0,1,110.075,66.3125,0,174.0875
12:02:32.929804,2.97280169133,0,0,1,0,66.3125,1,0,0,0,0,1,0,1,113.45,66.3125,0,174.0875
12:02:39.838494,3.16459534884,0,0,1,0,66.3125,1,0,0,0,0,1,0,1,114.35,66.3125,0,174.0875
12:02:48.556641,3.54818266385,0,0,1,0,66.3125,1,0,0,0,0,1,0,1,118.85,66.3125,0,174.0875
12:02:54.681581,3.54818266385,0,0,1,0,66.3125,1,0,0,0,0,1,0,1,122.225,66.3125,0,174.0875
12:03:01.102679,3.83587315011,0,0,1,0,66.3125,1,0,0,0,0,1,0,1,124.3625,66.3125,0,174.0875
12:03:08.509309,4.02766680761,0,0,1,0,66.3125,1,0,0,0,0,1,0,1,127.2875,66.3125,0,174.0875
12:03:16.222642,4.31535729387,0,0,1,0,66.3125,1,0,0,0,0,1,0,1,128.975,66.3125,0,174.0875
12:03:22.351377,4.50715095137,0,0,1,0,66.3125,1,0,0,0,0,1,0,1,131.45,66.3125,0,174.0875
12:03:28.770054,4.69894460888,0,0,1,0,66.3125,1,0,0,0,0,1,0,1,133.025,66.3125,0,174.0875
12:03:36.455276,4.98663509514,0,0,1,0,66.3125,1,0,0,0,0,1,0,1,135.1625,66.3125,0,174.0875
12:03:41.573886,5.08253192389,0,0,1,0,66.3125,1,0,0,0,0,1,0,1,136.5125,66.3125,0,174.0875
12:03:49.264242,5.37022241015,0,0,1,0,66.3125,1,0,0,0,0,1,0,1,138.0875,66.3125,0,174.0875
12:03:54.881943,5.4661192389,0,0,1,0,66.3125,1,0,0,0,0,1,0,1,140.225,66.3125,0,174.2
12:04:01.800179,5.65791289641,0,0,1,0,66.3125,1,0,0,0,0,1,0,1,141.8,66.3125,0,174.0875
12:04:09.496245,6.04150021142,0,0,1,0,66.3125,1,0,0,0,0,1,0,1,143.825,66.3125,0,174.0875
12:04:14.616136,6.04150021142,0,0,1,0,66.3125,1,0,0,0,0,1,0,1,144.95,66.3125,0,174.0875
12:04:21.022932,6.13739704017,0,0,1,0,66.3125,1,0,0,0,0,1,0,1,145.9625,66.3125,0,174.0875
12:04:27.426306,6.42508752643,0,0,1,0,66.3125,1,0,0,0,0,1,0,1,147.7625,66.3125,0,174.0875
12:04:33.829660,6.61688118393,0,0,1,0,66.3125,1,0,0,0,0,1,0,1,148.8875,66.3125,0,174.0875
12:04:41.519744,6.90457167019,0,0,1,0,66.3125,1,0,0,0,0,1,0,1,149.9,66.3125,0,174.0875
12:04:47.646407,7.00046849894,0,0,1,0,66.3125,1,0,0,0,0,1,0,1,151.475,66.3125,0,174.0875
12:04:54.070949,7.19226215645,0,0,1,0,66.3125,1,0,0,0,0,1,0,1,152.375,66.3125,0,174.0875
12:05:00.473843,7.38405581395,0,0,1,0,66.3125,1,0,0,0,0,1,0,1,153.6125,66.3125,0,174.2
12:05:06.873908,7.57584947146,0,0,1,0,66.3125,1,0,0,0,0,1,0,1,154.2875,66.3125,0,174.0875
12:05:13.274168,7.76764312896,0,0,1,0,66.3125,1,0,0,0,0,1,0,1,154.9625,66.3125,0,174.0875
12:05:18.357701,0,0,0,1,0,66.3125,1,0,0,0,0,1,0,1,0,66.3125,0.1,174.0875
12:05:23.512444,0,0,0,1,0,66.3125,1,0,0,0,0,1,0,1,156.0875,66.3125,0.183333333333,174.0875
12:05:30.331548,0,0,0,1,0,32.0,1,0,0,0,0,1,0,1,32.0,66.3125,0.283333333333,174.0875
12:05:36.648200,0,0,0,1,0,66.3125,1,0,0,0,0,1,0,1,156.65,66.3125,0.4,174.0875
12:05:42.960311,0,0,0,1,0,66.3125,1,0,0,0,0,1,0,1,156.65,66.3125,0.5,173.975
12:05:49.765556,0,0,0,1,0,66.425,1,0,0,0,0,1,0,1,156.5375,66.425,0.616666666667,173.8625
12:05:56.071322,0,0,0,1,0,66.425,1,0,0,0,0,1,0,1,156.425,66.3125,0.716666666667,173.75
12:06:01.882694,0,0,0,1,0,66.3125,1,0,0,0,0,1,0,1,156.3125,66.425,0.816666666667,173.6375
12:06:08.180949,0,0,0,1,0,66.425,1,0,0,0,0,1,0,1,156.2,66.425,0.933333333333,173.525
12:06:14.422152,0,0,0,1,0,66.425,1,0,0,0,0,1,0,1,156.0875,66.425,1.01666666667,173.525
12:06:20.802546,0,0,0,1,0,66.425,1,0,0,0,0,1,0,1,156.0875,66.425,1.13333333333,173.4125
12:06:26.603062,0,0,0,1,0,66.425,1,0,0,0,0,1,0,1,155.975,66.425,1.23333333333,173.4125
12:06:32.843594,0,0,0,1,0,66.425,1,0,0,0,0,1,0,1,155.8625,66.425,1.33333333333,173.3
12:06:40.227723,0,0,0,1,0,66.425,1,0,0,0,0,1,0,1,155.75,66.425,1.46666666667,173.4125
12:06:46.039165,0,0,0,1,0,66.425,1,0,0,0,0,1,0,1,155.6375,66.425,1.56666666667,173.3
12:06:51.188609,0,0,0,1,0,66.425,1,0,0,0,0,1,0,1,155.525,66.425,1.63333333333,173.3
12:06:57.641223,0,0,0,1,0,66.425,1,0,0,0,0,1,0,1,155.4125,66.425,1.75,173.3
12:07:04.153224,0,0,0,1,0,66.425,1,0,0,0,0,1,0,1,155.3,66.425,1.85,173.3
12:07:10.459325,0,0,0,1,0,66.425,1,0,0,0,0,1,0,1,155.1875,66.425,1.95,173.3
12:07:16.256780,0,0,0,1,0,66.425,1,0,0,0,0,1,0,1,155.075,66.425,2.06666666667,173.3
12:07:22.566234,0,0,0,1,0,66.425,1,0,0,0,0,1,0,1,155.075,66.425,2.16666666667,173.1875
12:07:29.647094,0,0,0,1,0,66.425,1,0,0,0,0,1,0,1,154.9625,66.425,2.28333333333,173.1875
12:07:35.442615,0,0,0,1,0,66.425,1,0,0,0,0,1,0,1,154.85,66.425,2.38333333333,173.1875
12:07:41.743974,0,0,0,1,0,66.425,1,0,0,0,0,1,0,1,154.85,66.425,2.48333333333,173.1875
12:07:48.051981,0,0,0,1,0,66.425,1,0,0,0,0,1,0,1,154.7375,66.425,2.58333333333,173.075
12:07:54.501475,0,0,0,1,0,66.425,1,0,0,0,0,1,0,1,154.625,66.425,2.68333333333,173.075
12:08:00.310577,0,0,0,1,0,66.425,1,0,0,0,0,1,0,1,154.625,66.425,2.8,173.075
12:08:07.273441,0,0,0,1,0,66.425,1,0,0,0,0,1,0,1,154.625,66.5375,2.9,172.9625
12:08:13.575463,0,0,0,1,0,66.5375,1,0,0,0,0,1,0,1,154.5125,66.425,3.0,172.9625
12:08:19.391869,0,0,0,1,0,66.425,1,0,0,0,0,1,0,1,154.4,66.5375,3.11666666667,172.9625
12:08:25.702004,0,0,0,1,0,66.425,1,0,0,0,0,1,0,1,154.2875,66.425,3.21666666667,172.85
12:08:32.013776,0,0,0,1,0,66.5375,1,0,0,0,0,1,0,1,154.175,66.5375,3.31666666667,172.85
12:08:37.749387,0,0,0,1,0,66.5375,1,0,0,0,0,1,0,1,154.175,66.5375,3.41666666667,172.85
12:08:44.248977,0,0,0,1,0,66.5375,1,0,0,0,0,1,0,1,154.0625,66.5375,3.53333333333,172.7375
12:08:50.563102,0,0,0,1,0,66.5375,1,0,0,0,0,1,0,1,154.0625,66.5375,3.63333333333,172.7375
12:08:56.864663,0,0,0,1,0,66.5375,1,0,0,0,0,1,0,1,154.0625,66.5375,3.73333333333,172.7375
12:09:03.166435,0,0,0,1,0,66.5375,1,0,0,0,0,1,0,1,153.95,66.5375,3.83333333333,172.7375
12:09:08.974575,0,0,0,1,0,66.5375,1,0,0,0,0,1,0,1,153.8375,66.5375,3.93333333333,172.625
12:09:15.282312,0,0,0,1,0,66.5375,1,0,0,0,0,1,0,1,153.8375,66.5375,4.05,172.625
12:09:22.381948,0,0,0,1,0,66.5375,1,0,0,0,0,1,0,1,153.8375,66.5375,4.15,172.5125
12:09:29.097963,0,0,0,1,0,66.5375,1,0,0,0,0,1,0,1,153.725,66.5375,4.26666666667,172.5125
12:09:35.404274,0,0,0,1,0,66.5375,1,0,0,0,0,1,0,1,153.6125,66.5375,4.36666666667,172.5125
12:09:41.708738,0,0,0,1,0,66.5375,1,0,0,0,0,1,0,1,153.6125,66.5375,4.48333333333,172.5125
12:09:48.251005,0,0,0,1,0,66.5375,1,0,0,0,0,1,0,1,153.5,66.5375,4.6,172.4
12:09:54.560246,0,0,0,1,0,66.5375,1,0,0,0,0,1,0,1,153.3875,66.5375,4.68333333333,172.4
12:10:00.862498,0,0,0,1,0,66.5375,1,0,0,0,0,1,0,1,153.3875,66.5375,4.8,172.4
12:10:07.158827,0,0,0,1,0,66.5375,1,0,0,0,0,1,0,1,153.3875,66.5375,4.9,172.2875
12:10:13.461806,0,0,0,1,0,66.5375,1,0,0,0,0,1,0,1,153.275,66.5375,5.0,172.2875
12:10:20.204643,0,0,0,1,0,66.5375,1,0,0,0,0,1,0,1,153.1625,66.5375,5.11666666667,172.2875
12:10:26.017935,0,0,0,1,0,66.5375,1,0,0,0,0,1,0,1,153.1625,66.5375,5.21666666667,172.175
12:10:32.327264,0,0,0,1,0,66.5375,1,0,0,0,0,1,0,1,153.1625,66.5375,5.33333333333,172.175
12:10:38.632877,0,0,0,1,0,66.5375,1,0,0,0,0,1,0,1,153.05,66.5375,5.43333333333,172.175
12:10:44.949078,0,0,0,1,0,66.5375,1,0,0,0,0,1,0,1,153.05,66.65,5.53333333333,172.0625
12:10:50.741867,0,0,0,1,0,66.65,1,0,0,0,0,1,0,1,152.9375,66.5375,5.63333333333,172.0625
12:10:57.043373,0,0,0,1,0,66.5375,1,0,0,0,0,1,0,1,152.9375,66.5375,5.73333333333,172.0625
12:11:03.344412,0,0,0,1,0,66.65,1,0,0,0,0,1,0,1,152.825,66.65,5.83333333333,171.95
12:11:10.803803,0,0,0,1,0,66.65,1,0,0,0,0,1,0,1,152.7125,66.65,5.96666666667,171.95
12:11:15.957608,0,0,0,1,0,66.65,1,0,0,0,0,1,0,1,152.7125,66.65,6.05,171.95
12:11:22.272025,0,0,0,1,0,66.65,1,0,0,0,0,1,0,1,152.7125,66.65,6.15,171.8375
12:11:29.029381,0,0,0,1,0,66.65,1,0,0,0,0,1,0,1,152.6,66.65,6.26666666667,171.8375
12:11:34.834112,0,0,0,1,0,66.65,1,0,0,0,0,1,0,1,152.4875,66.65,6.36666666667,171.8375
12:11:41.103259,0,0,0,1,0,66.65,1,0,0,0,0,1,0,1,152.4875,66.65,6.46666666667,171.725
12:11:47.414157,0,0,0,1,0,66.65,1,0,0,0,0,1,0,1,152.375,66.65,6.56666666667,171.725
12:11:53.726259,0,0,0,1,0,66.65,1,0,0,0,0,1,0,1,152.375,66.65,6.68333333333,171.6125
12:11:59.530795,0,0,0,1,0,66.65,1,0,0,0,0,1,0,1,152.2625,66.65,6.78333333333,171.6125
12:12:05.840947,0,0,0,1,0,66.65,1,0,0,0,0,1,0,1,152.15,66.65,6.88333333333,171.5
12:12:12.619038,0,0,0,1,0,66.65,1,0,0,0,0,1,0,1,152.15,66.65,7.0,171.5
12:12:18.700916,0,0,0,1,0,66.65,1,0,0,0,0,1,0,1,152.15,66.65,7.1,171.5
12:12:25.090993,0,0,0,1,0,66.65,1,0,0,0,0,1,0,1,152.0375,66.65,7.2,171.5
12:12:31.399653,0,0,0,1,0,66.65,1,0,0,0,0,1,0,1,152.0375,66.65,7.3,171.3875
12:12:37.704257,0,0,0,1,0,66.65,1,0,0,0,0,1,0,1,151.925,66.65,7.41666666667,171.3875
12:12:44.514899,0,0,0,1,0,66.65,1,0,0,0,0,1,0,1,151.925,66.65,7.51666666667,171.275
12:12:50.831040,0,0,0,1,0,66.65,1,0,0,0,0,1,0,1,151.925,66.65,7.63333333333,171.275
12:12:57.131525,0,0,0,1,0,66.65,1,0,0,0,0,1,0,1,151.925,66.65,7.73333333333,171.275
12:13:02.945379,0,0,0,1,0,66.65,1,0,0,0,0,1,0,1,151.8125,66.65,7.83333333333,171.1625
12:13:10.054066,0,0,0,1,0,66.65,1,0,0,0,0,1,0,1,151.8125,66.65,7.95,165.2
12:13:16.357535,0,0,0,1,0,66.65,1,0,0,0,0,1,0,1,151.7,66.65,8.05,159.8
12:13:23.347830,0,0,0,1,0,66.65,1,0,0,0,0,1,0,1,151.5875,66.65,8.18333333333,155.975
12:13:28.500779,0,0,0,1,0,66.65,1,0,0,0,0,1,0,1,151.5875,66.65,8.26666666667,152.4875
12:13:34.804669,0,0,0,1,0,66.7625,1,0,0,0,0,1,0,1,151.475,66.7625,8.36666666667,151.1375
12:13:41.115546,0,0,0,1,0,66.65,1,0,0,0,0,1,0,1,151.475,66.65,8.46666666667,150.2375
12:13:46.913654,0,0,0,1,0,66.65,1,0,0,0,0,1,0,1,151.3625,66.65,8.56666666667,149.7875
12:13:53.961586,0,0,0,1,0,66.65,1,0,0,0,0,1,0,1,151.3625,66.7625,8.68333333333,149.225
12:14:00.408999,0,0,0,1,0,66.7625,1,0,0,0,0,1,0,1,151.25,66.7625,8.78333333333,148.8875
12:14:06.213400,0,0,0,1,0,66.7625,1,0,0,0,0,1,0,1,151.25,66.7625,8.9,148.55
12:14:12.510724,0,0,0,1,0,66.7625,1,0,0,0,0,1,0,1,151.1375,66.7625,9.0,148.4375
12:14:19.961993,0,0,0,1,0,66.7625,1,0,0,0,0,1,0,1,151.1375,66.7625,9.13333333333,148.4375
12:14:25.112817,0,0,0,1,0,66.7625,1,0,0,0,0,1,0,1,151.025,66.7625,9.2,148.55
12:14:30.912668,0,0,0,1,0,66.7625,1,0,0,0,0,1,0,1,151.025,66.7625,9.3,148.55
12:14:37.209158,0,0,0,1,0,66.7625,1,0,0,0,0,1,0,1,150.9125,66.7625,9.41666666667,148.55
12:14:43.671070,0,0,0,1,0,66.7625,1,0,0,0,0,1,0,1,150.9125,66.7625,9.51666666667,148.6625
12:14:49.986076,0,0,0,1,0,66.7625,1,0,0,0,0,1,0,1,150.9125,66.7625,9.61666666667,148.775
12:14:55.794026,0,0,0,1,0,66.7625,1,0,0,0,0,1,0,1,150.8,66.7625,9.71666666667,148.775
12:15:02.078663,0,0,0,1,0,66.7625,1,0,0,0,0,1,0,1,150.8,66.7625,9.81666666667,148.8875
12:15:09.750550,0,0,0,1,0,66.7625,1,0,0,0,0,1,0,1,150.6875,66.7625,9.95,149.0
