Time,hotWaterPump,mashStirrer,controllerInfo,dispenser2,boilerValve,cooler,dispenser3,aerator,waterCirculationPump,boilerVolume,wortPump,dispenser4,plateValve,mashTemp,envTemp,boiler,delayTimer,waterHeater,dispenser1
14:33:34.116465,0,0,0,1,0,76.8875,1,0,0,0,0,1,0,76.325,76.325,76.8875,0,150.6875,1
14:33:41.193724,0,0,0,1,0,76.8875,1,0,0,0,0,1,0,76.325,76.325,76.8875,0,150.8,1
14:33:48.271136,0,0,0,1,0,76.8875,1,0,0,0,0,1,0,76.325,76.325,76.8875,0,150.9125,1
14:33:55.043744,0,0,0,1,0,76.8875,1,0,0,0,0,1,0,76.325,76.325,76.8875,0,151.025,1
14:34:02.428305,0,0,0,1,0,76.8875,1,0,0,0,0,1,0,76.325,76.325,76.8875,0,151.1375,1
14:34:09.812680,0,0,0,1,0,76.8875,1,0,0,0,0,1,0,76.325,76.325,76.8875,0,151.25,1
14:34:17.393705,0,0,0,1,0,76.8875,1,0,0,0,0,1,0,76.325,76.325,76.8875,0,151.3625,1
14:34:24.465723,0,0,0,1,0,76.8875,1,0,0,0,0,1,0,76.325,76.325,76.8875,0,151.475,1
14:34:30.728846,0,0,0,1,0,76.8875,1,0,0,0,0,1,0,76.325,76.325,76.8875,0,151.5875,1
14:34:37.309382,0,0,0,1,0,76.8875,1,0,0,0,0,1,0,76.325,76.325,76.8875,0,151.7,1
14:34:44.079357,0,0,0,1,0,76.8875,1,0,0,0,0,1,0,76.325,76.325,76.8875,0,151.925,1
14:34:51.963750,0,0,0,1,0,76.8875,1,0,0,0,0,1,0,76.325,76.325,76.8875,0,152.0375,1
14:34:58.538071,0,0,0,1,0,76.8875,1,0,0,0,0,1,0,76.325,76.325,76.8875,0,152.15,1
14:35:05.614222,0,0,0,1,0,76.8875,1,0,0,0,0,1,0,76.4375,76.4375,76.8875,0,152.2625,1
14:35:13.190241,0,0,0,1,0,76.8875,1,0,0,0,0,1,0,76.4375,76.4375,76.8875,0,152.2625,1
14:35:19.459359,0,0,0,1,0,76.8875,1,0,0,0,0,1,0,76.4375,76.4375,76.8875,0,152.375,1
14:35:26.844477,0,0,0,1,0,76.8875,1,0,0,0,0,1,0,76.4375,76.4375,76.8875,0,152.6,1
14:35:33.917202,0,0,0,1,0,76.8875,1,0,0,0,0,1,0,76.4375,76.4375,76.8875,0,152.6,1
14:35:40.689385,0,0,0,1,0,76.8875,1,0,0,0,0,1,0,76.4375,76.4375,76.8875,0,152.825,1
14:35:48.881540,0,0,0,1,0,76.8875,1,0,0,0,0,1,0,76.4375,76.4375,76.8875,0,152.825,1
14:35:55.143635,0,0,0,1,0,76.8875,1,0,0,0,0,1,0,76.4375,76.4375,76.8875,0,153.05,1
14:36:01.715507,0,0,0,1,0,76.8875,1,0,0,0,0,1,0,76.4375,76.4375,76.8875,0,153.05,1
14:36:08.293736,0,0,0,1,0,76.8875,1,0,0,0,0,1,0,76.4375,76.4375,76.8875,0,153.1625,1
14:36:15.372628,0,0,0,1,0,76.8875,1,0,0,0,0,1,0,76.4375,76.4375,76.8875,0,153.275,1
14:36:21.141095,0,0,0,1,0,76.8875,1,0,0,0,0,1,0,76.4375,76.4375,76.8875,0,153.3875,1
14:36:29.021759,0,0,0,1,0,76.8875,1,0,0,0,0,1,0,76.4375,76.4375,76.8875,0,153.5,1
14:36:35.591382,0,0,0,1,0,76.8875,1,0,0,0,0,1,0,76.4375,76.4375,76.8875,0,153.6125,1
14:36:43.984506,0,0,0,1,0,76.8875,1,0,0,0,0,1,0,76.4375,76.4375,77.0,0,153.725,1
14:36:49.441139,0,0,0,1,0,76.8875,1,0,0,0,0,1,0,76.4375,76.4375,76.8875,0,153.8375,1
14:36:57.628355,0,0,0,1,0,76.8875,1,0,0,0,0,1,0,76.4375,76.4375,76.8875,0,153.8375,1
14:37:03.892513,0,0,0,1,0,76.8875,1,0,0,0,0,1,0,76.4375,76.4375,76.8875,0,154.0625,1
14:37:11.469582,0,0,0,1,0,76.8875,1,0,0,0,0,1,0,76.4375,76.4375,76.8875,0,154.0625,1
14:37:17.737197,0,0,0,1,0,77.0,1,0,0,0,0,1,0,76.4375,76.4375,76.8875,0,154.2875,1
14:37:25.116123,0,0,0,1,0,76.8875,1,0,0,0,0,1,0,76.4375,76.4375,77.0,0,154.2875,1
14:37:31.886267,0,0,0,1,0,77.0,1,0,0,0,0,1,0,76.4375,76.4375,77.0,0,154.5125,1
14:37:38.962774,0,0,0,1,0,77.0,1,0,0,0,0,1,0,76.4375,76.4375,77.0,0,154.625,1
14:37:46.037519,0,0,0,1,0,77.0,1,0,0,0,0,1,0,76.4375,76.4375,77.0,0,154.625,1
14:37:52.615027,0,0,0,1,0,77.0,1,0,0,0,0,1,0,76.4375,76.4375,77.0,0,154.85,1
14:38:01.004438,0,0,0,1,0,77.0,1,0,0,0,0,1,0,76.4375,76.4375,77.0,0,154.9625,1
14:38:08.080504,0,0,0,1,0,77.0,1,0,0,0,0,1,0,76.4375,76.4375,77.0,0,155.075,1
14:38:14.654027,0,0,0,1,0,77.0,1,0,0,0,0,1,0,76.4375,76.4375,77.0,0,155.1875,1
14:38:20.922756,0,0,0,1,0,77.0,1,0,0,0,0,1,0,76.55,76.55,77.0,0,155.4125,1
14:38:29.312717,0,0,0,1,0,77.0,1,0,0,0,0,1,0,76.4375,76.4375,77.0,0,155.525,1
14:38:35.889328,0,0,0,1,0,77.0,1,0,0,0,0,1,0,76.4375,76.4375,77.0,0,155.6375,1
14:38:42.156787,0,0,0,1,0,77.0,1,0,0,0,0,1,0,76.4375,76.4375,77.0,0,155.75,1
14:38:50.349564,0,0,0,1,0,77.0,1,0,0,0,0,1,0,76.4375,76.4375,77.0,0,155.75,1
14:38:56.812663,0,0,0,1,0,77.0,1,0,0,0,0,1,0,76.55,76.55,77.0,0,155.8625,1
14:39:04.199199,0,0,0,1,0,77.0,1,0,0,0,0,1,0,76.55,76.4375,77.0,0,155.975,1
14:39:10.467992,0,0,0,1,0,77.0,1,0,0,0,0,1,0,76.55,76.55,77.0,0,156.0875,1
14:39:18.663748,0,0,0,1,0,77.0,1,0,0,0,0,1,0,76.55,76.55,77.0,0,156.2,1
14:39:26.243974,0,0,0,1,0,77.0,1,0,0,0,0,1,0,76.55,76.55,77.0,0,156.3125,1
14:39:31.701665,0,0,0,1,0,77.0,1,0,0,0,0,1,0,76.55,76.55,77.0,0,156.5375,1
14:39:39.895640,0,0,0,1,0,77.0,1,0,0,0,0,1,0,76.55,76.55,77.0,0,156.5375,1
14:39:46.158170,0,0,0,1,0,77.0,1,0,0,0,0,1,0,76.55,76.55,77.0,0,156.7625,1
14:39:53.737238,0,0,0,1,0,77.0,1,0,0,0,0,1,0,76.55,76.55,77.0,0,156.875,1
14:40:00.813465,0,0,0,1,0,77.0,1,0,0,0,0,1,0,76.55,76.55,77.0,0,156.9875,1
14:40:07.388547,0,0,0,1,0,77.0,1,0,0,0,0,1,0,76.55,76.55,77.0,0,157.1,1
14:40:14.462459,0,0,0,1,0,77.0,1,0,0,0,0,1,0,76.55,76.55,77.0,0,157.2125,1
14:40:21.237075,0,0,0,1,0,77.0,1,0,0,0,0,1,0,76.55,76.55,77.0,0,157.325,1
14:40:28.311674,0,0,0,1,0,77.0,1,0,0,0,0,1,0,76.55,76.55,77.1125,0,157.4375,1
14:40:35.695362,0,0,0,1,0,77.0,1,0,0,0,0,1,0,76.55,76.55,77.0,0,157.4375,1
14:40:42.773530,0,0,0,1,0,77.1125,1,0,0,0,0,1,0,76.55,76.55,77.0,0,157.55,1
14:40:49.544422,0,0,0,1,0,77.1125,1,0,0,0,0,1,0,76.55,76.55,77.0,0,157.6625,1
14:40:57.737804,0,0,0,1,0,77.1125,1,0,0,0,0,1,0,76.55,76.55,77.1125,0,157.775,1
14:41:04.003699,0,0,0,1,0,77.1125,1,0,0,0,0,1,0,76.55,76.55,77.1125,0,157.8875,1
14:41:11.890930,0,0,0,1,0,77.1125,1,0,0,0,0,1,0,76.55,76.55,77.1125,0,158.0,1
14:41:18.969664,0,0,0,1,0,77.1125,1,0,0,0,0,1,0,76.55,76.55,77.1125,0,158.1125,1
14:41:24.427924,0,0,0,1,0,77.1125,1,0,0,0,0,1,0,76.55,76.55,77.1125,0,158.225,1
14:41:32.621060,0,0,0,1,0,77.1125,1,0,0,0,0,1,0,76.55,76.55,77.1125,0,158.3375,1
14:41:40.200078,0,0,0,1,0,77.1125,1,0,0,0,0,1,0,76.55,76.55,77.1125,0,158.45,1
14:41:46.463926,0,0,0,1,0,77.1125,1,0,0,0,0,1,0,76.55,76.55,77.1125,0,158.45,1
14:41:53.541698,0,0,0,1,0,77.1125,1,0,0,0,0,1,0,76.55,76.55,77.1125,0,158.675,1
14:42:00.114733,0,0,0,1,0,77.1125,1,0,0,0,0,1,0,76.55,76.55,77.1125,0,158.7875,1
14:42:07.384148,0,0,0,1,0,77.1125,1,0,0,0,0,1,0,76.55,76.55,77.1125,0,158.9,1
14:42:14.765676,0,0,0,1,0,77.1125,1,0,0,0,0,1,0,76.55,76.55,77.1125,0,159.125,1
14:42:21.340915,0,0,0,1,0,77.1125,1,0,0,0,0,1,0,76.55,76.55,77.1125,0,159.2375,1
14:42:28.413586,0,0,0,1,0,77.1125,1,0,0,0,0,1,0,76.55,76.55,77.1125,0,159.35,1
14:42:36.804494,0,0,0,1,0,77.1125,1,0,0,0,0,1,0,76.55,76.55,77.1125,0,159.4625,1
14:42:43.068834,0,0,0,1,0,77.1125,1,0,0,0,0,1,0,76.55,76.55,77.1125,0,159.4625,1
14:42:49.647457,0,0,0,1,0,77.1125,1,0,0,0,0,1,0,76.55,76.6625,77.1125,0,159.575,1
14:42:56.720438,0,0,0,1,0,77.1125,1,0,0,0,0,1,0,76.6625,76.6625,77.1125,0,159.6875,1
14:43:04.302450,0,0,0,1,0,77.1125,1,0,0,0,0,1,0,76.6625,76.6625,77.1125,0,159.9125,1
14:43:10.569828,0,0,0,1,0,77.1125,1,0,0,0,0,1,0,76.6625,76.6625,77.1125,0,160.025,1
14:43:17.148454,0,0,0,1,0,77.1125,1,0,0,0,0,1,0,76.55,76.55,77.1125,0,160.025,1
14:43:24.221835,0,0,0,1,0,77.1125,1,0,0,0,0,1,0,76.6625,76.6625,77.1125,0,160.1375,1
14:43:32.610993,0,0,0,1,0,77.1125,1,0,0,0,0,1,0,76.6625,76.6625,77.1125,0,160.25,1
14:43:39.184187,0,0,0,1,0,77.1125,1,0,0,0,0,1,0,76.6625,76.6625,77.1125,0,160.3625,1
14:43:46.259845,0,0,0,1,0,77.1125,1,0,0,0,0,1,0,76.6625,76.6625,77.1125,0,160.475,1
14:43:53.335725,0,0,0,1,0,77.1125,1,0,0,0,0,1,0,76.6625,76.6625,77.1125,0,160.5875,1
14:44:00.415555,0,0,0,1,0,77.1125,1,0,0,0,0,1,0,76.6625,76.6625,77.1125,0,160.7,1
14:44:07.490256,0,0,0,1,0,77.1125,1,0,0,0,0,1,0,76.6625,76.6625,77.1125,0,160.7,1
14:44:14.065687,0,0,0,1,0,77.1125,1,0,0,0,0,1,0,76.6625,76.6625,77.1125,0,160.7,1
14:44:20.835602,0,0,0,1,0,77.1125,1,0,0,0,0,1,0,76.6625,76.6625,77.1125,0,160.8125,1
14:44:27.913129,0,0,0,1,0,77.1125,1,0,0,0,0,1,0,76.6625,76.6625,77.1125,0,161.0375,1
14:44:36.112750,0,0,0,1,0,77.225,1,0,0,0,0,1,0,76.6625,76.6625,77.225,0,161.15,1
14:44:42.376363,0,0,0,1,0,77.225,1,0,0,0,0,1,0,76.6625,76.6625,77.225,0,161.2625,1
14:44:49.956627,0,0,0,1,0,77.225,1,0,0,0,0,1,0,76.6625,76.6625,77.225,0,161.375,1
14:44:57.029755,0,0,0,1,0,77.225,1,0,0,0,0,1,0,76.6625,76.6625,77.225,0,161.4875,1
14:45:03.605444,0,0,0,1,0,77.225,1,0,0,0,0,1,0,76.6625,76.6625,77.225,0,161.6,1
14:45:10.678861,0,0,0,1,0,77.225,1,0,0,0,0,1,0,76.6625,76.6625,77.225,0,161.7125,1
14:45:19.071079,0,0,0,1,0,77.225,1,0,0,0,0,1,0,76.6625,76.6625,77.225,0,161.7125,1
14:45:25.335220,0,0,0,1,0,77.225,1,0,0,0,0,1,0,76.6625,76.6625,77.225,0,161.9375,1
14:45:31.911620,0,0,0,1,0,77.225,1,0,0,0,0,1,0,76.6625,76.6625,77.225,0,162.05,1
14:45:38.986247,0,0,0,1,0,77.225,1,0,0,0,0,1,0,76.6625,76.6625,77.225,0,162.1625,1
14:45:46.563620,0,0,0,1,0,77.225,1,0,0,0,0,1,0,76.6625,76.6625,77.225,0,162.1625,1
14:45:53.951342,0,0,0,1,0,77.225,1,0,0,0,0,1,0,76.6625,76.6625,77.225,0,162.275,1
14:46:00.218619,0,0,0,1,0,77.225,1,0,0,0,0,1,0,76.6625,76.6625,77.225,0,162.3875,1
14:46:08.105108,0,0,0,1,0,77.225,1,0,0,0,0,1,0,76.6625,76.6625,77.225,0,162.5,1
14:46:14.871125,0,0,0,1,0,77.225,1,0,0,0,0,1,0,76.6625,76.6625,77.225,0,162.6125,1
14:46:21.449834,0,0,0,1,0,77.225,1,0,0,0,0,1,0,76.6625,76.6625,77.225,0,162.725,1
14:46:28.524854,0,0,0,1,0,77.225,1,0,0,0,0,1,0,76.6625,76.6625,77.225,0,162.8375,1
14:46:35.102292,0,0,0,1,0,77.225,1,0,0,0,0,1,0,76.6625,76.6625,77.225,0,162.95,1
14:46:42.682089,0,0,0,1,0,77.225,1,0,0,0,0,1,0,76.6625,76.6625,77.225,0,163.175,1
14:46:48.950038,0,0,0,1,0,77.225,1,0,0,0,0,1,0,76.775,76.775,77.225,0,163.2875,1
14:46:56.023256,0,0,0,1,0,77.225,1,0,0,0,0,1,0,76.6625,76.6625,77.225,0,163.4,1
14:47:03.908631,0,0,0,1,0,77.225,1,0,0,0,0,1,0,76.775,76.775,77.225,0,163.5125,1
14:47:10.985516,0,0,0,1,0,77.225,1,0,0,0,0,1,0,76.6625,76.775,77.225,0,163.625,1
14:47:17.253118,0,0,0,1,0,77.225,1,0,0,0,0,1,0,76.775,76.775,77.225,0,163.7375,1
14:47:24.636027,0,0,0,1,0,77.225,1,0,0,0,0,1,0,76.775,76.775,77.225,0,163.85,1
14:47:32.215375,0,0,0,1,0,77.225,1,0,0,0,0,1,0,76.775,76.775,77.225,0,163.9625,1
14:47:39.292608,0,0,0,1,0,77.225,1,0,0,0,0,1,0,76.775,76.775,77.225,0,163.9625,1
14:47:45.870052,0,0,0,1,0,77.225,1,0,0,0,0,1,0,76.775,76.775,77.225,0,164.075,1
14:47:52.137631,0,0,0,1,0,77.3375,1,0,0,0,0,1,0,76.775,76.775,77.225,0,164.1875,1
14:47:59.212136,0,0,0,1,0,77.3375,1,0,0,0,0,1,0,76.775,76.775,77.225,0,164.3,1
14:48:06.788902,0,0,0,1,0,77.225,1,0,0,0,0,1,0,76.775,76.775,77.225,0,164.4125,1
14:48:14.172893,0,0,0,1,0,77.3375,1,0,0,0,0,1,0,76.775,76.775,77.3375,0,164.525,1
14:48:21.249116,0,0,0,1,0,77.225,1,0,0,0,0,1,0,76.775,76.775,77.3375,0,164.6375,1
14:48:28.828648,0,0,0,1,0,77.3375,1,0,0,0,0,1,0,76.775,76.775,77.225,0,164.8625,1
14:48:35.099214,0,0,0,1,0,77.3375,1,0,0,0,0,1,0,76.775,76.775,77.3375,0,164.975,1
14:48:42.479265,0,0,0,1,0,77.3375,1,0,0,0,0,1,0,76.775,76.775,77.3375,0,165.0875,1
14:48:49.865447,0,0,0,1,0,77.3375,1,0,0,0,0,1,0,76.775,76.775,77.3375,0,165.2,1
14:48:57.132405,0,0,0,1,0,77.3375,1,0,0,0,0,1,0,76.775,76.775,77.3375,0,165.2,1
14:49:03.708936,0,0,0,1,0,77.3375,1,0,0,0,0,1,0,76.775,76.775,77.3375,0,165.3125,1
14:49:09.979148,0,0,0,1,0,77.3375,1,0,0,0,0,1,0,76.775,76.775,77.3375,0,165.425,1
14:49:16.552738,0,0,0,1,0,77.3375,1,0,0,0,0,1,0,76.775,76.775,77.3375,0,165.425,1
14:49:24.937613,0,0,0,1,0,77.3375,1,0,0,0,0,1,0,76.775,76.775,77.3375,0,165.5375,1
14:49:32.014041,0,0,0,1,0,77.3375,1,0,0,0,0,1,0,76.775,76.775,77.3375,0,165.65,1
14:49:39.405041,0,0,0,1,0,77.3375,1,0,0,0,0,1,0,76.775,76.775,77.3375,0,165.7625,1
14:49:44.863152,0,0,0,1,0,77.3375,1,0,0,0,0,1,0,76.775,76.775,77.3375,0,165.875,1
14:49:53.248314,0,0,0,1,0,77.3375,1,0,0,0,0,1,0,76.775,76.775,77.3375,0,165.9875,1
14:50:00.323996,0,0,0,1,0,77.3375,1,0,0,0,0,1,0,76.775,76.775,77.3375,0,165.9875,1
14:50:06.901136,0,0,0,1,0,77.3375,1,0,0,0,0,1,0,76.775,76.775,77.3375,0,166.1,1
14:50:13.974773,0,0,0,1,0,77.3375,1,0,0,0,0,1,0,76.775,76.775,77.3375,0,166.325,1
14:50:21.552172,0,0,0,1,0,77.3375,1,0,0,0,0,1,0,76.775,76.775,77.3375,0,166.4375,1
14:50:28.941188,0,0,0,1,0,77.3375,1,0,0,0,0,1,0,76.775,76.775,77.3375,0,166.55,1
14:50:36.015931,0,0,0,1,0,77.3375,1,0,0,0,0,1,0,76.775,76.775,77.3375,0,166.6625,1
14:50:42.784019,0,0,0,1,0,77.3375,1,0,0,0,0,1,0,76.775,76.775,77.3375,0,166.775,1
14:50:49.858167,0,0,0,1,0,77.3375,1,0,0,0,0,1,0,76.8875,76.8875,77.3375,0,166.8875,1
14:50:56.431041,0,0,0,1,0,77.3375,1,0,0,0,0,1,0,76.8875,76.8875,77.3375,0,167.0,1
14:51:02.700795,0,0,0,1,0,77.3375,1,0,0,0,0,1,0,76.8875,76.8875,77.3375,0,167.1125,1
14:51:11.897774,0,0,0,1,0,77.3375,1,0,0,0,0,1,0,76.775,76.8875,77.3375,0,167.1125,1
14:51:17.662768,0,0,0,1,0,77.3375,1,0,0,0,0,1,0,76.8875,76.8875,77.3375,0,167.225,1
14:51:23.929129,0,0,0,1,0,77.3375,1,0,0,0,0,1,0,76.8875,76.8875,77.3375,0,167.3375,1
14:51:32.122667,0,0,0,1,0,77.3375,1,0,0,0,0,1,0,76.8875,76.8875,77.3375,0,167.5625,1
14:51:39.388811,0,0,0,1,0,77.3375,1,0,0,0,0,1,0,76.8875,76.8875,77.3375,0,167.5625,1
14:51:45.964585,0,0,0,1,0,77.3375,1,0,0,0,0,1,0,76.8875,76.8875,77.3375,0,167.675,1
14:51:53.346075,0,0,0,1,0,77.3375,1,0,0,0,0,1,0,76.8875,76.8875,77.3375,0,167.7875,1
14:51:59.610940,0,0,0,1,0,77.3375,1,0,0,0,0,1,0,76.8875,76.8875,77.3375,0,167.7875,1
14:52:06.884685,0,0,0,1,0,77.3375,1,0,0,0,0,1,0,76.8875,76.8875,77.3375,0,168.0125,1
14:52:14.266697,0,0,0,1,0,77.3375,1,0,0,0,0,1,0,76.8875,76.8875,77.3375,0,168.125,1
14:52:21.652415,0,0,0,1,0,77.3375,1,0,0,0,0,1,0,76.8875,76.8875,77.45,0,168.125,1
14:52:27.917964,0,0,0,1,0,77.45,1,0,0,0,0,1,0,76.8875,76.8875,77.3375,0,168.2375,1
14:52:35.494705,0,0,0,1,0,77.45,1,0,0,0,0,1,0,76.8875,76.8875,77.3375,0,168.2375,1
14:52:42.569242,0,0,0,1,0,77.45,1,0,0,0,0,1,0,76.8875,76.8875,77.3375,0,168.35,1
14:52:49.140657,0,0,0,1,0,77.45,1,0,0,0,0,1,0,76.8875,76.8875,77.3375,0,168.4625,1
14:52:57.529333,0,0,0,1,0,77.3375,1,0,0,0,0,1,0,76.8875,76.8875,77.45,0,168.575,1
14:53:02.984546,0,0,0,1,0,77.45,1,0,0,0,0,1,0,76.8875,76.8875,77.45,0,168.8,1
14:53:10.061004,0,0,0,1,0,77.45,1,0,0,0,0,1,0,76.8875,76.8875,77.45,0,168.9125,1
14:53:17.442347,0,0,0,1,0,77.45,1,0,0,0,0,1,0,76.8875,76.8875,77.45,0,169.025,1
14:53:25.018818,0,0,0,1,0,77.45,1,0,0,0,0,1,0,76.8875,76.8875,77.45,0,169.1375,1
14:53:31.287328,0,0,0,1,0,77.45,1,0,0,0,0,1,0,76.8875,76.8875,77.45,0,169.25,1
14:53:39.480934,0,0,0,1,0,77.45,1,0,0,0,0,1,0,76.8875,76.8875,77.45,0,169.3625,1
14:53:45.745340,0,0,0,1,0,77.45,1,0,0,0,0,1,0,76.8875,76.8875,77.45,0,169.475,1
14:53:52.515093,0,0,0,1,0,77.45,1,0,0,0,0,1,0,76.8875,76.8875,77.45,0,169.5875,1
14:53:59.895371,0,0,0,1,0,77.45,1,0,0,0,0,1,0,76.8875,76.8875,77.45,0,169.8125,1
14:54:06.972735,0,0,0,1,0,77.45,1,0,0,0,0,1,0,76.8875,76.8875,77.45,0,169.925,1
14:54:14.052600,0,0,0,1,0,77.45,1,0,0,0,0,1,0,76.8875,76.8875,77.45,0,170.0375,1
14:54:21.629880,0,0,0,1,0,77.45,1,0,0,0,0,1,0,77.0,77.0,77.45,0,170.15,1
14:54:28.206578,0,0,0,1,0,77.45,1,0,0,0,0,1,0,76.8875,77.0,77.45,0,170.15,1
14:54:35.283266,0,0,0,1,0,77.45,1,0,0,0,0,1,0,77.0,77.0,77.45,0,170.2625,1
14:54:42.359719,0,0,0,1,0,77.45,1,0,0,0,0,1,0,76.8875,77.0,77.45,0,170.375,1
14:54:56.509856,0,0,0,1,0,77.45,1,0,0,0,0,1,0,77.0,77.0,77.45,0,170.7125,1
14:55:03.082052,0,0,0,1,0,77.45,1,0,0,0,0,1,0,77.0,77.0,77.45,0,170.825,1
14:55:10.660251,0,0,0,1,0,77.45,1,0,0,0,0,1,0,77.0,77.0,77.45,0,170.9375,1
14:55:17.738227,0,0,0,1,0,77.45,1,0,0,0,0,1,0,77.0,77.0,77.45,0,170.9375,1
14:55:24.812640,0,0,0,1,0,77.45,1,0,0,0,0,1,0,77.0,77.0,77.45,0,171.05,1
14:55:32.197850,0,0,0,1,0,77.45,1,0,0,0,0,1,0,77.0,77.0,77.45,0,171.1625,1
14:55:38.156851,0,0,0,1,0,77.45,1,0,0,0,0,1,0,77.0,77.0,77.45,0,171.275,1
14:55:45.233477,0,0,0,1,0,77.45,1,0,0,0,0,1,0,77.0,77.0,77.45,0,171.5,1
14:55:52.615497,0,0,0,1,0,77.45,1,0,0,0,0,1,0,77.0,77.0,77.45,0,171.5,1
14:55:59.689529,0,0,0,1,0,77.45,1,0,0,0,0,1,0,77.0,77.0,77.45,0,171.6125,1
14:56:07.269197,0,0,0,1,0,77.45,1,0,0,0,0,1,0,77.0,77.0,77.45,0,171.725,1
14:56:16.374168,0,0,0,1,0,77.45,1,0,0,0,0,1,0,77.0,77.0,77.45,0.166666666667,171.95,1
14:56:22.641406,0,0,0,1,0,77.45,1,0,0,0,0,1,0,77.0,77.0,77.5625,0.283333333333,172.0625,1
14:56:29.216509,0,0,0,1,0,77.45,1,0,0,0,0,1,0,77.0,77.0,77.5625,0.383333333333,172.0625,1
14:56:40.238523,0.0958968287526,0,0,1,0,77.5625,1,0,0,0,0,1,0,77.0,77.0,77.5625,0,172.2875,1
14:56:48.664287,0.383587315011,0,0,1,0,77.5625,1,0,0,0,0,1,0,77.225,77.225,77.5625,0,172.2875,1
14:56:55.596907,0.479484143763,0,0,1,0,77.5625,1,0,0,0,0,1,0,79.8125,79.8125,77.5625,0,172.2875,1
14:57:03.796162,0.767174630021,0,0,1,0,77.5625,1,0,0,0,0,1,0,84.425,84.425,77.5625,0,172.2875,1
14:57:13.257739,1.05486511628,0,0,1,0,77.5625,1,0,0,0,0,1,0,90.1625,90.1625,77.5625,0,172.2875,1
14:57:20.940670,1.24665877378,0,0,1,0,77.5625,1,0,0,0,0,1,0,95.5625,95.5625,77.5625,0,172.4,1
14:57:28.113113,1.43845243129,0,0,1,0,77.5625,1,0,0,0,0,1,0,100.625,100.625,77.5625,0,172.4,1
14:57:35.285863,1.63024608879,0,0,1,0,77.5625,1,0,0,0,0,1,0,103.55,103.55,77.5625,0,172.4,1
14:57:43.480729,1.8220397463,0,0,1,0,77.5625,1,0,0,0,0,1,0,107.375,107.375,77.5625,0,172.5125,1
14:57:51.163059,2.01383340381,0,0,1,0,77.5625,1,0,0,0,0,1,0,110.3,110.3,77.5625,0,172.5125,1
14:57:58.844681,2.20562706131,0,0,1,0,77.5625,1,0,0,0,0,1,0,113.225,113.225,77.5625,0,172.5125,1
14:58:06.012676,2.39742071882,0,0,1,0,77.5625,1,0,0,0,0,1,0,114.2375,115.925,77.5625,0,172.5125,1
14:58:12.949655,2.49331754757,0,0,1,0,77.5625,1,0,0,0,0,1,0,116.825,116.825,77.5625,0,172.5125,1
14:58:21.389136,2.68511120507,0,0,1,0,77.5625,1,0,0,0,0,1,0,120.3125,120.3125,77.5625,0,172.5125,1
14:58:28.316700,2.78100803383,0,0,1,0,77.5625,1,0,0,0,0,1,0,122.9,122.9,77.5625,0,172.5125,1
14:58:37.774889,3.16459534884,0,0,1,0,77.5625,1,0,0,0,0,1,0,125.375,125.375,77.5625,0,172.5125,1
14:58:45.975118,3.26049217759,0,0,1,0,77.5625,1,0,0,0,0,1,0,127.5125,127.5125,77.5625,0,172.5125,1
14:58:53.657782,3.54818266385,0,0,1,0,77.5625,1,0,0,0,0,1,0,129.3125,129.3125,77.5625,0,172.5125,1
14:59:08.002738,3.83587315011,0,0,1,0,77.5625,1,0,0,0,0,1,0,132.0125,132.0125,77.5625,0,172.5125,1
14:59:15.684546,4.02766680761,0,0,1,0,77.5625,1,0,0,0,0,1,0,133.8125,133.8125,77.5625,0,172.5125,1
14:59:22.856289,4.21946046512,0,0,1,0,77.5625,1,0,0,0,0,1,0,134.2625,135.275,77.5625,0,172.5125,1
14:59:30.028828,4.41125412262,0,0,1,0,77.5625,1,0,0,0,0,1,0,136.175,136.175,77.5625,0,172.5125,1
14:59:38.221942,4.60304778013,0,0,1,0,77.5625,1,0,0,0,0,1,0,137.6375,137.6375,77.5625,0,172.5125,1
14:59:45.909794,4.79484143763,0,0,1,0,77.5625,1,0,0,0,0,1,0,138.9875,138.9875,77.675,0,172.5125,1
14:59:52.337790,4.79484143763,0,0,1,0,77.5625,1,0,0,0,0,1,0,139.4375,140.45,77.5625,0,172.5125,1
15:00:01.275754,5.17842875264,0,0,1,0,77.5625,1,0,0,0,0,1,0,141.35,141.35,77.675,0,172.5125,1
15:00:08.461784,5.2743255814,0,0,1,0,77.675,1,0,0,0,0,1,0,142.8125,142.8125,77.675,0,172.5125,1
15:00:16.132707,5.4661192389,0,0,1,0,77.675,1,0,0,0,0,1,0,143.9375,143.9375,77.675,0,172.5125,1
15:00:24.328335,5.65791289641,0,0,1,0,77.675,1,0,0,0,0,1,0,144.275,145.0625,77.675,0,172.5125,1
15:00:30.257830,5.75380972516,0,0,1,0,77.5625,1,0,0,0,0,1,0,145.85,145.85,77.675,0,172.5125,1
15:00:39.697045,6.04150021142,0,0,1,0,77.675,1,0,0,0,0,1,0,147.0875,147.0875,77.675,0,172.5125,1
15:00:47.892038,6.23329386892,0,0,1,0,77.675,1,0,0,0,0,1,0,148.2125,148.2125,77.675,0,172.5125,1
15:00:56.089196,6.42508752643,0,0,1,0,77.675,1,0,0,0,0,1,0,149.3375,149.3375,77.675,0,172.5125,1
15:01:03.773422,6.61688118393,0,0,1,0,77.675,1,0,0,0,0,1,0,150.2375,150.2375,77.675,0,172.4,1
